,from,to,cost
3691,1090004100,1090004100,0
3692,1090004100,1090005200,10
3693,1090004100,1090007400,10
3694,1080010300,1080010400,1117
3695,1080010300,1080010300,0
3696,1080010300,1080012400,10
3697,1080010300,1080010900,10
3698,1080010300,1080012600,10
3699,1080010300,1080011100,10
3700,1080010400,1080010300,1637
3701,1080010400,1080010400,0
3702,1080010400,1080009400,10
3703,1080010400,1080007900,10
3704,1090004200,1090004100,476
3705,1090004200,1080012300,10
3706,1090004200,1090004200,0
3707,1090005200,1090005100,2434
3708,1090005200,1090004100,10
3709,1090005200,1090005200,0
3710,1090005200,1090007400,10
3711,1090005600,1090005500,810
3712,1090005600,1090005100,10
3713,1090005600,1090005600,0
3714,1090005600,1090007200,10
3715,1090005600,1090003700,10
3716,1090005800,1090005700,351
3717,1090005800,1090005500,10
3718,1090005800,1090005800,0
3719,1090005300,1090005400,700
3720,1090005300,1090005700,10
3721,1090005300,1090005300,0
3722,1090005300,1090007800,10
3723,1090005300,1090004700,10
3724,1090006000,1090005900,1317
3725,1090006000,1090005400,10
3726,1090006000,1090006000,0
3727,1090006600,1090006500,554
3728,1090006600,1090005900,10
3729,1090006600,1090006600,0
3730,1100028600,1100028500,614
3731,1100028600,1090006500,10
3732,1100028600,1100028600,0
3733,1100028600,1090007000,10
3734,1100028600,1090004500,10
3735,1100028800,1100028700,511
3736,1100028800,1100028500,10
3737,1100028800,1100028800,0
3738,1100028800,1100003800,10
3739,1100028800,1100003300,10
3740,1100029600,1100029500,597
3741,1100029600,1100028700,10
3742,1100029600,1100029600,0
3743,1100029600,1100004000,10
3744,1100029600,1100003500,10
3745,1020021100,1020021200,1589
3746,1020021100,1020021100,0
3747,1020021100,1010002800,10
3748,1020015700,1020015800,426
3749,1020015700,1020015700,0
3750,1020015700,1020021200,10
3751,1020015700,1020021600,10
3752,1020011900,1020012000,1702
3753,1020011900,1020011900,0
3754,1020011900,1020015800,10
3755,1020008900,1020009000,2912
3756,1020008900,1020008900,0
3757,1020008900,1020012000,10
3758,1020008900,1020011400,10
3759,1020008900,1020010800,10
3760,1020007100,1020007200,449
3761,1020007100,1020007100,0
3762,1020007100,1020009000,10
3763,1020007100,1020008800,10
3764,1020007100,1020006700,10
3765,1020004900,1020005000,4029
3766,1020004900,1020004900,0
3767,1020004900,1020007200,10
3768,1020004900,1020005500,10
3769,1020005000,1020004900,4091
3770,1020005000,1020000300,10
3771,1020005000,1020001000,10
3772,1020005000,1020005000,0
3773,1020005000,1210028800,10
3774,1020007200,1020007100,1526
3775,1020007200,1020004900,10
3776,1020007200,1020007200,0
3777,1020007200,1020005500,10
3778,1020009000,1020008900,558
3779,1020009000,1020007100,10
3780,1020009000,1020009000,0
3781,1020009000,1020008800,10
3782,1020009000,1020006700,10
3783,1020012000,1020011900,1849
3784,1020012000,1020008900,10
3785,1020012000,1020012000,0
3786,1020012000,1020011400,10
3787,1020012000,1020010800,10
3788,1020015800,1020015700,922
3789,1020015800,1020011900,10
3790,1020015800,1020015800,0
3791,1020021200,1020021100,3560
3792,1020021200,1020015700,10
3793,1020021200,1020021200,0
3794,1020021200,1020021600,10
3795,1020008800,1020008700,520
3796,1020008800,1020007100,10
3797,1020008800,1020009000,10
3798,1020008800,1020008800,0
3799,1020008800,1020006700,10
3800,1020008700,1020008800,1486
3801,1020008700,1020008700,0
3802,1020008700,1020009600,10
3803,1020008700,1020007500,10
3804,1020021600,1020021500,2978
3805,1020021600,1020015700,10
3806,1020021600,1020021200,10
3807,1020021600,1020021600,0
3808,1220037000,1220037100,11896
3809,1220037000,1020000900,10
3810,1220037000,1030001200,10
3811,1220037000,1220037000,0
3812,1220037000,1030005800,10
3813,1220036600,1220036700,1679
3814,1220036600,1220036600,0
3815,1220036600,1220037100,10
3816,1220036600,1210006400,10
3817,1220036600,1220005700,10
3818,1220034400,1220034500,1182
3819,1220034400,1220034400,0
3820,1220034400,1220036700,10
3821,1220034400,1220035000,10
3822,1220034400,1220036100,10
3823,1220032200,1220032300,1537
3824,1220032200,1220032200,0
3825,1220032200,1220034500,10
3826,1220032200,1220032600,10
3827,1220032200,1220033700,10
3828,1220029600,1220029700,800
3829,1220029600,1220029600,0
3830,1220029600,1220032300,10
3831,1220029600,1220030400,10
3832,1220029600,1220031300,10
3833,1220026200,1220026300,1330
3834,1220026200,1220026200,0
3835,1220026200,1220029700,10
3836,1220026200,1220027200,10
3837,1220026200,1220028300,10
3838,1220019800,1220019900,429
3839,1220019800,1220019800,0
3840,1220019800,1220023000,10
3841,1220019800,1220022300,10
3842,1220019800,1220020600,10
3843,1220013400,1220013500,784
3844,1220013400,1220013400,0
3845,1220013400,1220019900,10
3846,1220013400,1220019100,10
3847,1220013400,1220016600,10
3848,1220009000,1220009100,424
3849,1220009000,1220010700,10
3850,1220009000,1220010200,10
3851,1220009000,1220009000,0
3852,1220009000,1220013500,10
3853,1220007600,1220007700,388
3854,1220007600,1220007600,0
3855,1220007600,1220009100,10
3856,1220007600,3201503800,10
3857,1220007200,1220007300,2228
3858,1220007200,1220007200,0
3859,1220007200,1220007700,10
3860,1220007200,1220007900,10
3861,1220007200,1210011400,10
3862,1220006400,1220006500,630
3863,1220006400,1220007100,10
3864,1220006400,1220006400,0
3865,1220006400,1220007300,10
3866,1220006400,1210010600,10
3867,1220006200,1220006300,327
3868,1220006200,1220006200,0
3869,1220006200,1220006500,10
3870,1220006300,1220006200,1884
3871,1220006300,1220006300,0
3872,1220006300,1220000200,10
3873,1220006300,1210002700,10
3874,1220006500,1220006400,630
3875,1220006500,1220006200,10
3876,1220006500,1220006500,0
3877,1220007300,1220007200,821
3878,1220007300,1220007100,10
3879,1220007300,1220006400,10
3880,1220007300,1220007300,0
3881,1220007300,1210010600,10
3882,1220007700,1220007600,572
3883,1220007700,1220007200,10
3884,1220007700,1220007700,0
3885,1220007700,1220007900,10
3886,1220007700,1210011400,10
3887,1220009100,1220009000,1371
3888,1220009100,1220007600,10
3889,1220009100,1220009100,0
3890,1220009100,3201503800,10
3891,1220013500,1220013400,784
3892,1220013500,1220010700,10
3893,1220013500,1220010200,10
3894,1220013500,1220009000,10
3895,1220013500,1220013500,0
3896,1220019900,1220019800,1502
3897,1220019900,1220013400,10
3898,1220019900,1220019900,0
3899,1220019900,1220019100,10
3900,1220019900,1220016600,10
3901,1220023000,1220022900,1118
3902,1220023000,1220019800,10
3903,1220023000,1220023000,0
3904,1220023000,1220022300,10
3905,1220023000,1220020600,10
3906,1220026300,1220026200,778
3907,1220026300,1220022900,10
3908,1220026300,1220026300,0
3909,1220026300,1220024000,10
3910,1220026300,1220025300,10
3911,1220029700,1220029600,800
3912,1220029700,1220026200,10
3913,1220029700,1220029700,0
3914,1220029700,1220027200,10
3915,1220029700,1220028300,10
3916,1220032300,1220032200,1501
3917,1220032300,1220029600,10
3918,1220032300,1220032300,0
3919,1220032300,1220030400,10
3920,1220032300,1220031300,10
3921,1220034500,1220034400,1880
3922,1220034500,1220032200,10
3923,1220034500,1220034500,0
3924,1220034500,1220032600,10
3925,1220034500,1220033700,10
3926,1220036700,1220036600,5816
3927,1220036700,1220034400,10
3928,1220036700,1220036700,0
3929,1220036700,1220035000,10
3930,1220036700,1220036100,10
3931,1220037100,1220037000,4583
3932,1220037100,1220036600,10
3933,1220037100,1220037100,0
3934,1220037100,1210006400,10
3935,1220037100,1220005700,10
3936,1040006300,1040006200,2282
3937,1040006300,1040000800,10
3938,1040006300,1040000100,10
3939,1040006300,1040006300,0
3940,1040006300,1220005000,10
3941,1040009100,1040009000,1924
3942,1040009100,1040009100,0
3943,1040009100,1040006200,10
3944,1040009100,1040006600,10
3945,1040009100,1040008100,10
3946,1040012100,1040012000,1530
3947,1040012100,1040012100,0
3948,1040012100,1040009000,10
3949,1040012100,1040011100,10
3950,1040012100,1040010000,10
3951,1040014300,1040014200,3132
3952,1040014300,1040013000,10
3953,1040014300,1040013500,10
3954,1040014300,1040014300,0
3955,1040014300,1040012000,10
3956,1040015300,1040015200,1887
3957,1040015300,1040015300,0
3958,1040015300,1040014200,10
3959,1040015300,1040004300,10
3960,1040015300,1040004800,10
3961,1040016600,1040016700,805
3962,1040016600,1040016600,0
3963,1040016600,1040016400,10
3964,1040016600,1040017100,10
3965,1040015200,1040015300,2088
3966,1040015200,1040016100,10
3967,1040015200,1040015800,10
3968,1040015200,1040016700,10
3969,1040015200,1040015200,0
3970,1040014200,1040014300,2455
3971,1040014200,1040015300,10
3972,1040014200,1040014200,0
3973,1040014200,1040004300,10
3974,1040014200,1040004800,10
3975,1040012000,1040012100,881
3976,1040012000,1040013000,10
3977,1040012000,1040013500,10
3978,1040012000,1040014300,10
3979,1040012000,1040012000,0
3980,1040009000,1040009100,1303
3981,1040009000,1040012100,10
3982,1040009000,1040009000,0
3983,1040009000,1040011100,10
3984,1040009000,1040010000,10
3985,1040006200,1040006300,2076
3986,1040006200,1040009100,10
3987,1040006200,1040006200,0
3988,1040006200,1040006600,10
3989,1040006200,1040008100,10
3990,1010019100,1010019200,208
3991,1010019100,1010019100,0
3992,1010019100,1010020000,10
3993,1010019100,1010019800,10
3994,1010019100,1010019500,10
3995,1010015900,1010016000,1299
3996,1010015900,1010015900,0
3997,1010015900,1010019200,10
3998,1010015900,1010017900,10
3999,1010015900,1010018500,10
4000,1010006700,1010006800,609
4001,1010006700,1010006700,0
4002,1010006700,1010016000,10
4003,1010006700,1010013100,10
4004,1010006700,1010011700,10
4005,1010001700,1010001800,1121
4006,1010001700,1010006200,10
4007,1010001700,1030014900,10
4008,1010001700,1010001700,0
4009,1010001700,1010006800,10
4010,1020021300,1020021400,2332
4011,1020021300,1020021300,0
4012,1020021300,1010001800,10
4013,1020021300,1030012300,10
4014,1020021300,1010001600,10
4015,1020021400,1020021300,1727
4016,1020021400,1020021400,0
4017,1020021400,1020017100,10
4018,1020021400,1020020200,10
4019,1020021400,1020018100,10
4020,1010001800,1010001700,1215
4021,1010001800,1020021300,10
4022,1010001800,1010001800,0
4023,1010001800,1030012300,10
4024,1010001800,1010001600,10
4025,1010006800,1010006700,1204
4026,1010006800,1010006200,10
4027,1010006800,1030014900,10
4028,1010006800,1010001700,10
4029,1010006800,1010006800,0
4030,1010016000,1010015900,676
4031,1010016000,1010006700,10
4032,1010016000,1010016000,0
4033,1010016000,1010013100,10
4034,1010016000,1010011700,10
4035,1010019200,1010019100,881
4036,1010019200,1010015900,10
4037,1010019200,1010019200,0
4038,1010019200,1010017900,10
4039,1010019200,1010018500,10
4040,1060007000,1060006900,259
4041,1060007000,1060007000,0
4042,1060007000,1040017000,10
4043,1060007000,1060007400,10
4044,1060007200,1060007100,313
4045,1060007200,1060007200,0
4046,1060007200,1060006900,10
4047,1060007200,1040016800,10
4048,1060007200,1060007600,10
4049,1050005800,1050005700,973
4050,1050005800,1050005800,0
4051,1050005800,1060007100,10
4052,1050005800,1060000200,10
4053,1050005800,1040005300,10
4054,1050006200,1050006100,1218
4055,1050006200,1050006200,0
4056,1050006200,1050005700,10
4057,1050006200,1050010400,10
4058,1050006200,1050004100,10
4059,1050007000,1050006900,829
4060,1050007000,1050007000,0
4061,1050007000,1050006100,10
4062,1050007000,1050009600,10
4063,1050007000,1050004300,10
4064,1050007200,1050007100,804
4065,1050007200,1050007200,0
4066,1050007200,1050006900,10
4067,1050007200,1050010000,10
4068,1050007200,1030019300,10
4069,1050008800,1050008700,517
4070,1050008800,1050008800,0
4071,1050008800,1050007300,10
4072,1050008800,1050009800,10
4073,1050008800,1050006300,10
4074,1050010800,1050010700,186
4075,1050010800,1050010800,0
4076,1050010800,1050008700,10
4077,1050010800,1050011800,10
4078,1050010800,1050008900,10
4079,1050010900,1050011000,2763
4080,1050010900,1050010900,0
4081,1050010900,1050001000,10
4082,1050010900,1050001300,10
4083,1050008700,1050008800,517
4084,1050008700,1050010800,10
4085,1050008700,1050008700,0
4086,1050008700,1050011800,10
4087,1050008700,1050008900,10
4088,1050007300,1050007400,484
4089,1050007300,1050008800,10
4090,1050007300,1050007300,0
4091,1050007300,1050009800,10
4092,1050007300,1050006300,10
4093,1050007100,1050007200,804
4094,1050007100,1050007400,10
4095,1050007100,1050007100,0
4096,1050007100,1050009200,10
4097,1050007100,1050004900,10
4098,1050006900,1050007000,1139
4099,1050006900,1050007200,10
4100,1050006900,1050006900,0
4101,1050006900,1050010000,10
4102,1050006900,1030019300,10
4103,1050006100,1050006200,597
4104,1050006100,1050007000,10
4105,1050006100,1050006100,0
4106,1050006100,1050009600,10
4107,1050006100,1050004300,10
4108,1050005700,1050005800,867
4109,1050005700,1050006200,10
4110,1050005700,1050005700,0
4111,1050005700,1050010400,10
4112,1050005700,1050004100,10
4113,1060007100,1060007200,313
4114,1060007100,1050005800,10
4115,1060007100,1060007100,0
4116,1060007100,1060000200,10
4117,1060007100,1040005300,10
4118,1180017500,1180017400,496
4119,1180017500,1180017500,0
4120,1180017500,1180015200,10
4121,1180017500,1180016700,10
4122,1180021900,1180021800,282
4123,1180021900,1180021900,0
4124,1180021900,1180017400,10
4125,1180021900,1180019600,10
4126,1180021900,1180021300,10
4127,1180025700,1180025600,310
4128,1180025700,1180025700,0
4129,1180025700,1180021800,10
4130,1180025700,1180023200,10
4131,1180025700,1180024300,10
4132,1180035100,1180035000,768
4133,1180035100,1180031800,10
4134,1180035100,1180034100,10
4135,1180035100,1180035100,0
4136,1180035100,1180031000,10
4137,1180038300,1180038200,1161
4138,1180038300,1180038300,0
4139,1180038300,1180035000,10
4140,1180040300,1180040200,1012
4141,1180040300,1180040300,0
4142,1180040300,1180038200,10
4143,1180040300,1180038400,10
4144,1180040300,1180040100,10
4145,1180040200,1180040300,2946
4146,1180040200,1180039000,10
4147,1180040200,1180040700,10
4148,1180040200,1180040200,0
4149,1180025600,1180025700,310
4150,1180025600,1180031100,10
4151,1180025600,1180025600,0
4152,1180025600,1180028700,10
4153,1180025600,1180027200,10
4154,1180021800,1180021900,282
4155,1180021800,1180025700,10
4156,1180021800,1180021800,0
4157,1180021800,1180023200,10
4158,1180021800,1180024300,10
4159,1180017400,1180017500,1149
4160,1180017400,1180021900,10
4161,1180017400,1180017400,0
4162,1180017400,1180019600,10
4163,1180017400,1180021300,10
4164,1180036600,1180036700,483
4165,1180036600,1180036600,0
4166,1180036600,1180034200,10
4167,1180036700,1180036600,632
4168,1180036700,1180036700,0
4169,1180036700,1180032000,10
4170,1180010000,1180010100,1354
4171,1180010000,1180010000,0
4172,1180010000,1160015100,10
4173,1180010000,1180011500,10
4174,1180006600,1180006700,920
4175,1180006600,1180006600,0
4176,1180006600,1180007700,10
4177,1180006600,1160010300,10
4178,1180006600,1180007300,10
4179,1180006200,1180006300,1225
4180,1180006200,1180006200,0
4181,1180006200,1180006700,10
4182,1180006200,1180006000,10
4183,1180006200,1180006900,10
4184,1200010100,1200010200,2498
4185,1200010100,1200010100,0
4186,1200010100,1180006300,10
4187,1200010100,1180006500,10
4188,1200010100,1180005800,10
4189,1200010200,1200010100,1545
4190,1200010200,1200009300,10
4191,1200010200,1200010200,0
4192,1200010200,1200009100,10
4193,1200010200,1200010800,10
4194,1180006300,1180006200,476
4195,1180006300,1200010100,10
4196,1180006300,1180006300,0
4197,1180006300,1180006500,10
4198,1180006300,1180005800,10
4199,1180007700,1180007600,1535
4200,1180007700,1180006600,10
4201,1180007700,1180007700,0
4202,1180007700,1160010300,10
4203,1180007700,1180007300,10
4204,1180010100,1180010000,467
4205,1180010100,1160012500,10
4206,1180010100,1180009900,10
4207,1180010100,1180007600,10
4208,1180010100,1180010100,0
4209,3201507800,3201507900,1062
4210,3201507800,3201507800,0
4211,3201507800,1190001400,10
4212,3201507800,1180007800,10
4213,1180008700,1180008600,744
4214,1180008700,1180008700,0
4215,1180008700,3201507900,10
4216,1180008700,1180008900,10
4217,1180008700,1180008200,10
4218,1180009700,1180009600,594
4219,1180009700,1180009700,0
4220,1180009700,1180008600,10
4221,1180009700,1180008400,10
4222,1180009700,1180009100,10
4223,1180011100,1180011000,741
4224,1180011100,1180009800,10
4225,1180011100,1180010900,10
4226,1180011100,1180011100,0
4227,1180011100,1180009600,10
4228,1180012300,1180012200,1101
4229,1180012300,1180012300,0
4230,1180012300,1180011000,10
4231,1180012300,1180011400,10
4232,1180012300,1180012100,10
4233,1180012200,1180012300,819
4234,1180012200,1180012200,0
4235,1180011000,1180011100,339
4236,1180011000,1180012300,10
4237,1180011000,1180011000,0
4238,1180011000,1180011400,10
4239,1180011000,1180012100,10
4240,1180009600,1180009700,594
4241,1180009600,1180009800,10
4242,1180009600,1180010900,10
4243,1180009600,1180011100,10
4244,1180009600,1180009600,0
4245,1180008600,1180008700,423
4246,1180008600,1180009700,10
4247,1180008600,1180008600,0
4248,1180008600,1180008400,10
4249,1180008600,1180009100,10
4250,3201507900,3201507800,1247
4251,3201507900,1180008700,10
4252,3201507900,3201507900,0
4253,3201507900,1180008900,10
4254,3201507900,1180008200,10
4255,1000009000,1000008900,1919
4256,1000009000,1000009000,0
4257,1000009000,1000005900,10
4258,1000009000,1000002000,10
4259,1000009000,1000001700,10
4260,1000016000,1000015900,1620
4261,1000016000,1000016000,0
4262,1000016000,1000008900,10
4263,1000016000,1000012300,10
4264,1000016000,1000009500,10
4265,1000015900,1000016000,4044
4266,1000015900,1000015900,0
4267,1000015900,1000019400,10
4268,1000015900,1000017700,10
4269,1000015900,1000019200,10
4270,1000008900,1000009000,1469
4271,1000008900,1000016000,10
4272,1000008900,1000008900,0
4273,1000008900,1000012300,10
4274,1000008900,1000009500,10
4275,1130014700,1130014800,2142
4276,1130014700,1130014700,0
4277,1130014700,1120000400,10
4278,1130014700,1120000100,10
4279,1130011700,1130011800,178
4280,1130011700,1130011700,0
4281,1130011700,1130014800,10
4282,1130011700,1130010900,10
4283,1130011700,1130012800,10
4284,1130009900,1130010000,442
4285,1130009900,1130009900,0
4286,1130009900,1130011800,10
4287,1130009900,1130011600,10
4288,1130009900,1130010700,10
4289,1130008000,1130007900,345
4290,1130008000,1130008000,0
4291,1130008000,1130010000,10
4292,1130008000,1130009200,10
4293,1130008000,1130008100,10
4294,1130007900,1130008000,284
4295,1130007900,1130000800,10
4296,1130007900,1130000300,10
4297,1130007900,1130007900,0
4298,1130011800,1130011700,178
4299,1130011800,1130009900,10
4300,1130011800,1130011800,0
4301,1130011800,1130011600,10
4302,1130011800,1130010700,10
4303,1130014800,1130014700,1785
4304,1130014800,1130011700,10
4305,1130014800,1130014800,0
4306,1130014800,1130010900,10
4307,1130014800,1130012800,10
4308,1080006600,1080006500,369
4309,1080006600,1080006600,0
4310,1080006600,1080003900,10
4311,1080006600,1080009600,10
4312,1080007000,1080006900,185
4313,1080007000,1080007000,0
4314,1080007000,1080006500,10
4315,1080007000,1080008400,10
4316,1080007000,1080005700,10
4317,1080007200,1080007100,349
4318,1080007200,1080007200,0
4319,1080007200,1080006900,10
4320,1080007400,1080007300,204
4321,1080007400,1080007400,0
4322,1080007400,1080007100,10
4323,1080007400,1080008000,10
4324,1080007400,1080005100,10
4325,1080007600,1080007500,249
4326,1080007600,1080007600,0
4327,1080007600,1080007300,10
4328,1080008200,1080008100,512
4329,1080008200,1080008200,0
4330,1080008200,1080007500,10
4331,1080008200,1080009200,10
4332,1080008200,1080003700,10
4333,1080009000,1080008900,1604
4334,1080009000,1080009000,0
4335,1080009000,1080008100,10
4336,1080009000,1080009800,10
4337,1080009000,1080006700,10
4338,1090000800,1090000700,583
4339,1090000800,1090000800,0
4340,1090000800,1080008900,10
4341,1090001200,1090001100,506
4342,1090001200,1090001200,0
4343,1090001200,1090000700,10
4344,1090002000,1090001900,424
4345,1090002000,1090002000,0
4346,1090002000,1090001100,10
4347,1090002000,1090002800,10
4348,1090002400,1090002300,1015
4349,1090002400,1090002400,0
4350,1090002400,1090001900,10
4351,1090002100,1090002200,3892
4352,1090002100,1090002100,0
4353,1090002100,1090002300,10
4354,1100023500,1100023600,4401
4355,1100023500,1100023500,0
4356,1100023500,1090002200,10
4357,1100023500,1090004600,10
4358,1100023500,1100018500,10
4359,1100022700,1100022800,1480
4360,1100022700,1100022700,0
4361,1100022700,1100023600,10
4362,1100022700,1100002600,10
4363,1100022700,1100001900,10
4364,1100023200,1100023100,230
4365,1100023200,1100023200,0
4366,1100023200,1100022800,10
4367,1100023200,1100021500,10
4368,1100024000,1100023900,232
4369,1100024000,1100024000,0
4370,1100024000,1100023100,10
4371,1100024000,1100002800,10
4372,1100024000,1100002300,10
4373,1100025400,1100025300,451
4374,1100025400,1100022900,10
4375,1100025400,1100025400,0
4376,1100025400,1100023900,10
4377,1100027000,1100026900,390
4378,1100027000,1100026800,10
4379,1100027000,1100025900,10
4380,1100027000,1100027000,0
4381,1100027000,1100025300,10
4382,1100028400,1100028300,379
4383,1100028400,1100028400,0
4384,1100028400,1100026900,10
4385,1100028400,1100027300,10
4386,1100030000,1100029900,367
4387,1100030000,1100030000,0
4388,1100030000,1100028300,10
4389,1100031800,1100031700,622
4390,1100031800,1100031800,0
4391,1100031800,1100029900,10
4392,1100031800,1100031200,10
4393,1100031800,1100030500,10
4394,1100034400,1100034300,919
4395,1100034400,1100034400,0
4396,1100034400,1100031700,10
4397,1100034400,1100035000,10
4398,1100034400,1100032500,10
4399,1100034400,1100034200,10
4400,1100035800,1100035700,1403
4401,1100035800,1100035800,0
4402,1100035800,1100034300,10
4403,1100035800,1100034900,10
4404,1100035700,1100035800,1421
4405,1100035700,1100035700,0
4406,1100034300,1100034400,1089
4407,1100034300,1100035800,10
4408,1100034300,1100034300,0
4409,1100034300,1100034900,10
4410,1100031700,1100031800,2111
4411,1100031700,1100034400,10
4412,1100031700,1100031700,0
4413,1100031700,1100035000,10
4414,1100031700,1100032500,10
4415,1100031700,1100034200,10
4416,1100029900,1100030000,1116
4417,1100029900,1100031800,10
4418,1100029900,1100029900,0
4419,1100029900,1100031200,10
4420,1100029900,1100030500,10
4421,1100026900,1100027000,402
4422,1100026900,1100028400,10
4423,1100026900,1100026900,0
4424,1100026900,1100027300,10
4425,1100025300,1100025400,451
4426,1100025300,1100026800,10
4427,1100025300,1100025900,10
4428,1100025300,1100027000,10
4429,1100025300,1100025300,0
4430,1100023900,1100024000,678
4431,1100023900,1100022900,10
4432,1100023900,1100025400,10
4433,1100023900,1100023900,0
4434,1100023100,1100023200,236
4435,1100023100,1100024000,10
4436,1100023100,1100023100,0
4437,1100023100,1100002800,10
4438,1100023100,1100002300,10
4439,1100022800,1100022700,3458
4440,1100022800,1100023200,10
4441,1100022800,1100022800,0
4442,1100022800,1100021500,10
4443,1100023600,1100023500,3910
4444,1100023600,1100022700,10
4445,1100023600,1100023600,0
4446,1100023600,1100002600,10
4447,1100023600,1100001900,10
4448,1090002200,1090002100,515
4449,1090002200,1100023500,10
4450,1090002200,1090002200,0
4451,1090002200,1090004600,10
4452,1090002200,1100018500,10
4453,1090002300,1090002400,344
4454,1090002300,1090002100,10
4455,1090002300,1090002300,0
4456,1090001100,1090001200,506
4457,1090001100,1090002000,10
4458,1090001100,1090001100,0
4459,1090001100,1090002800,10
4460,1090000700,1090000800,583
4461,1090000700,1090001200,10
4462,1090000700,1090000700,0
4463,1080008900,1080009000,320
4464,1080008900,1090000800,10
4465,1080008900,1080008900,0
4466,1080008100,1080008200,1837
4467,1080008100,1080009000,10
4468,1080008100,1080008100,0
4469,1080008100,1080009800,10
4470,1080008100,1080006700,10
4471,1080007500,1080007600,1129
4472,1080007500,1080008200,10
4473,1080007500,1080007500,0
4474,1080007500,1080009200,10
4475,1080007500,1080003700,10
4476,1080007300,1080007400,676
4477,1080007300,1080007600,10
4478,1080007300,1080007300,0
4479,1080007100,1080007200,349
4480,1080007100,1080007400,10
4481,1080007100,1080007100,0
4482,1080007100,1080008000,10
4483,1080007100,1080005100,10
4484,1080006500,1080006600,369
4485,1080006500,1080007000,10
4486,1080006500,1080006500,0
4487,1080006500,1080008400,10
4488,1080006500,1080005700,10
4489,1010011000,1010011000,0
4490,1010011000,1010009900,10
4491,1010011000,1010013800,10
4492,1010011000,1010011100,10
4493,1010017800,1010017800,0
4494,1010017800,1010015200,10
4495,1220015500,1220015400,1834
4496,1220015500,1220016300,10
4497,1220015500,1220011800,10
4498,1220015500,1220015500,0
4499,1220015500,1210018200,10
4500,1220016700,1220016600,566
4501,1220016700,1220016700,0
4502,1220016700,1220015400,10
4503,1220022600,1220022500,1974
4504,1220022600,1220022600,0
4505,1220022600,1220020800,10
4506,1220022600,1220019200,10
4507,1220022600,1220023200,10
4508,1220024300,1220024200,2085
4509,1220024300,1220024300,0
4510,1220024300,1220022500,10
4511,1220024300,1220021800,10
4512,1220024300,1220024900,10
4513,1220025700,1220025600,1403
4514,1220025700,1220025700,0
4515,1220025700,1220024200,10
4516,1220025700,1220002200,10
4517,1220025700,1220002800,10
4518,1230019200,1230019100,1049
4519,1230019200,1230019200,0
4520,1230019200,1220025600,10
4521,1230019200,1230017500,10
4522,1230019100,1230019200,1073
4523,1230019100,1230019100,0
4524,1230019100,1230022600,10
4525,1230019100,1230018900,10
4526,1220025600,1220025700,2193
4527,1220025600,1230019200,10
4528,1220025600,1220025600,0
4529,1220025600,1230017500,10
4530,1220024200,1220024300,1660
4531,1220024200,1220025700,10
4532,1220024200,1220024200,0
4533,1220024200,1220002200,10
4534,1220024200,1220002800,10
4535,1220022500,1220022600,1433
4536,1220022500,1220024300,10
4537,1220022500,1220022500,0
4538,1220022500,1220021800,10
4539,1220022500,1220024900,10
4540,1220020800,1220020900,1413
4541,1220020800,1220022600,10
4542,1220020800,1220020800,0
4543,1220020800,1220019200,10
4544,1220020800,1220023200,10
4545,1220019000,1220019100,1341
4546,1220019000,1220020900,10
4547,1220019000,1220019000,0
4548,1220019000,1220016000,10
4549,1220019000,1220021500,10
4550,1220016600,1220016700,1180
4551,1220016600,1220013400,10
4552,1220016600,1220019900,10
4553,1220016600,1220019100,10
4554,1220016600,1220016600,0
4555,1230017600,1230017500,640
4556,1230017600,1230017600,0
4557,1230017600,1230015300,10
4558,1230017600,1230013600,10
4559,1230017600,1230016800,10
4560,1090009400,1090009300,501
4561,1090009400,1090009400,0
4562,1090009400,1090008700,10
4563,1090009400,1090008300,10
4564,1090010800,1090010700,321
4565,1090010800,1090010800,0
4566,1090010800,1090009300,10
4567,1090010800,1090009700,10
4568,1090010800,1090010200,10
4569,1090011800,1090011700,735
4570,1090011800,1090011800,0
4571,1090011800,1090010700,10
4572,1090011800,3201501100,10
4573,1090011800,3201500800,10
4574,1090011700,1090011800,1951
4575,1090011700,1090011700,0
4576,1090011700,1090012000,10
4577,1090011700,1090010900,10
4578,1090010700,1090010800,321
4579,1090010700,1090011800,10
4580,1090010700,1090010700,0
4581,1090010700,3201501100,10
4582,1090010700,3201500800,10
4583,1090009300,1090009400,501
4584,1090009300,1090010800,10
4585,1090009300,1090009300,0
4586,1090009300,1090009700,10
4587,1090009300,1090010200,10
4588,3201500900,3201500800,259
4589,3201500900,3201500900,0
4590,3201500900,1090010100,10
4591,3201500900,1090010300,10
4592,3201501100,3201501000,375
4593,3201501100,1090011800,10
4594,3201501100,1090010700,10
4595,3201501100,3201501100,0
4596,3201501100,3201500800,10
4597,3201501000,3201501100,375
4598,3201501000,3201501000,0
4599,3201501000,1090011100,10
4600,3201501000,1090012200,10
4601,3201500800,3201500900,868
4602,3201500800,1090011800,10
4603,3201500800,1090010700,10
4604,3201500800,3201501100,10
4605,3201500800,3201500800,0
4606,1180015200,1180015300,1423
4607,1180015200,1180017500,10
4608,1180015200,1180015200,0
4609,1180015200,1180016700,10
4610,1180014400,1180014500,1387
4611,1180014400,1180000800,10
4612,1180014400,1180000300,10
4613,1180014400,1180014400,0
4614,1180014400,1180015300,10
4615,1180013000,1180013100,352
4616,1180013000,1180013000,0
